,display_text_width,favorite_count,retweet_count,followers_count,friends_count,polarity,subjectivity,time
11457,262,1,0,21663.0,7979.0,-0.0877551020408163,0.3795918367346939,5472
11458,25,0,0,364.0,516.0,0.275,0.5,5469
11459,58,6,0,644.0,336.0,0.3,0.4,5469
11460,166,1,0,198.0,1936.0,0.0,0.0,5465
11461,22,1,0,9.0,285.0,0.0,0.0,5464
11462,153,1,0,2368.0,2249.0,-0.0069444444444444,0.1458333333333333,5463
11463,66,2,0,122.0,153.0,-0.1458333333333333,0.2708333333333333,5462
11464,36,1,0,486.0,1009.0,0.0,0.0,5462
11465,34,2,0,121.0,88.0,0.0,0.0,5362
11466,49,0,0,547.0,447.0,0.4931818181818181,0.7272727272727273,5461
11467,267,5,1,203.0,898.0,-0.0219696969696969,0.175,5461
11468,21,3,0,192.0,337.0,0.0,0.0,4996
11469,99,1,0,127.0,284.0,0.0,0.0,5461
11470,85,3,0,3471.0,349.0,-0.0499999999999999,0.7625,3297
11471,90,4,0,503.0,537.0,0.0,0.0,2317
11472,120,1,0,4.0,123.0,0.05,0.05,2704
11473,104,1,0,873.0,619.0,0.2,0.2,5460
11474,201,0,0,124.0,121.0,-0.025,0.25,5460
11475,77,0,0,313.0,196.0,0.575,0.55,5458
11476,53,0,0,377.0,1015.0,0.0,0.0,5457
11477,51,1,0,93.0,118.0,0.0,0.0,5456
11478,58,2,0,290.0,141.0,-0.5,1.0,5455
11479,99,0,0,960.0,596.0,0.4166666666666667,0.6666666666666667,5454
11480,52,0,0,5327.0,7904.0,0.2,0.2,4875
11481,157,78,30,1283.0,1519.0,0.2,0.2,3134
11482,125,34,13,732.0,807.0,0.075,0.03125,3794
11483,64,39,12,268.0,98.0,-0.0833333333333333,0.2166666666666666,5453
11484,121,0,0,14864.0,10389.0,-0.0208333333333333,0.4375,5451
11485,94,4,0,292.0,2057.0,0.0,0.0,5450
11486,66,1,0,676.0,570.0,0.125,0.25,5450
11487,151,2,0,40.0,82.0,0.1375,0.2041666666666666,5449
11488,36,8,1,2181.0,415.0,0.0,0.0,5448
11489,33,0,0,520.0,474.0,0.0,0.0,5448
11490,82,0,0,323.0,284.0,0.7166666666666667,0.9166666666666669,5444
11491,20,0,0,1097.0,125.0,-0.2,0.6,5443
11492,29,1,0,160.0,352.0,0.0,0.0,5442
11493,16,3,0,4403.0,2127.0,0.0,0.0,5442
11494,90,2,0,154.0,378.0,0.0,0.0,5440
11495,73,0,0,1285.0,1059.0,-0.3333333333333333,0.2666666666666666,5437
11496,35,0,0,147.0,994.0,0.0,0.0,4536
11497,96,3,0,641.0,357.0,0.0,0.0,5437
11498,41,0,0,18.0,70.0,0.0,0.0,5433
11499,94,0,0,1251.0,310.0,0.175,0.325,5431
11500,69,1,0,1409.0,1289.0,0.0681818181818181,0.2272727272727272,5431
11501,36,2,0,3272.0,2777.0,0.0,0.0,5429
11502,89,3,0,53.0,317.0,0.375,0.45,5428
11503,158,3,0,63.0,181.0,0.212037037037037,0.5314814814814816,5428
11504,31,0,0,28280.0,394.0,0.0,0.0,5428
11505,36,0,0,67.0,139.0,0.0,0.0,5426
11506,114,15,0,2722.0,2852.0,-0.0208333333333333,0.4375,5425
11507,29,3,0,394.0,553.0,0.0,0.0,5425
11508,92,4,1,19.0,120.0,-0.075,0.2,4077
11509,117,5,1,1047.0,571.0,0.25,0.3333333333333333,3601
11510,100,0,0,1053.0,214.0,0.0,0.0,5424
11511,184,0,0,135.0,16.0,0.3111111111111111,0.5277777777777778,5422
11512,77,2,0,92.0,389.0,0.25,0.3333333333333333,5422
11513,45,9,4,1325.0,2366.0,0.1363636363636363,0.4545454545454545,5420
11514,22,0,0,980.0,1795.0,0.7,0.6000000000000001,5419
11515,40,0,0,621.0,1483.0,0.0499999999999999,0.8,5398
11516,169,3,0,113.0,208.0,0.125,0.175,5419
11517,58,0,0,59.0,98.0,0.7,0.6000000000000001,5417
11518,72,0,0,110.0,192.0,0.0,0.0,5413
11519,47,0,0,240.0,994.0,0.0,0.0,4060
11520,126,0,0,232.0,53.0,0.0,0.0,5411
11521,141,1,0,11192.0,3618.0,0.252840909090909,0.4261363636363636,5411
11522,172,0,0,20.0,57.0,0.0,0.0,5410
11523,32,0,0,1387.0,1029.0,0.1363636363636363,0.4545454545454545,5410
11524,84,0,0,15.0,78.0,0.0,0.0,5410
11525,264,0,0,346.0,0.0,-0.0725378787878787,0.4672348484848485,5408
11526,118,6,0,2094.0,2353.0,0.0,0.0,5406
11527,23,1,0,33.0,40.0,0.2166666666666666,0.4166666666666667,5405
11528,35,0,0,960.0,645.0,0.35,0.65,5403
11529,45,0,0,38654.0,3739.0,0.85,1.0,5402
11530,59,2,0,66.0,235.0,0.0,0.0,5400
11531,35,2,1,2167.0,2139.0,0.0,0.0,5398
11532,23,0,0,589.0,974.0,0.0,0.0,5395
11533,22,1,0,173.0,2755.0,0.0,0.0,5395
11534,26,0,0,714.0,369.0,0.0,0.0,5394
11535,149,0,0,53.0,236.0,-0.0208333333333333,0.4375,5390
11536,64,0,0,4007.0,2106.0,0.4333333333333333,0.8333333333333334,5387
11537,36,19,1,380.0,628.0,0.0,0.0,5386
11538,113,0,0,30.0,680.0,0.1363636363636363,0.5,5385
11539,279,0,0,2428.0,2393.0,0.1389204545454545,0.2318181818181818,5382
11540,115,1,0,449.0,737.0,0.0,0.0,5382
11541,54,0,0,146.0,397.0,-0.3125,0.6875,5379
11542,23,0,0,102.0,706.0,0.0,0.0,5377
11543,133,0,0,0.0,11.0,0.1444444444444444,0.2777777777777778,5375
11544,31,0,0,473.0,413.0,0.0,0.0,5372
11545,240,1,0,11332.0,4266.0,0.2583333333333333,0.575,5371
11546,37,9,5,897.0,746.0,0.0,0.0,5371
11547,157,0,0,245.0,426.0,0.2166666666666666,0.4166666666666667,5371
11548,84,6,0,459.0,430.0,0.0,0.4,5129
11549,67,2,0,151.0,1894.0,0.05,0.2,5368
11550,55,1,0,770.0,968.0,0.0,0.0,5368
11551,23,0,0,243.0,302.0,0.0,0.0,5367
11552,79,1,0,189.0,59.0,0.0784722222222222,0.6444444444444445,5363
11553,23,1,0,360.0,165.0,0.0,0.0,5361
11554,111,0,0,1996.0,715.0,-0.1357142857142857,0.4071428571428571,3978
11555,29,1,0,433.0,1024.0,0.0,0.0,5360
11556,112,0,0,219.0,511.0,0.1805555555555555,0.2777777777777778,5359
11557,44,1,0,168.0,161.0,0.0,0.0,5357
11558,184,2,0,1348.0,1440.0,0.4333333333333333,0.8333333333333334,5357
11559,66,1,0,573.0,648.0,0.0333333333333333,0.3666666666666667,5356
11560,81,4,0,104.0,179.0,0.0,0.0,5355
11561,80,1,0,2362.0,2364.0,0.0,0.0,5354
11562,41,11,1,0.0,2.0,0.0,0.0,5353
11563,24,4,1,957.0,435.0,0.0,0.0,5353
11564,92,1,0,29.0,109.0,-0.0833333333333333,0.3333333333333333,5352
11565,29,0,0,10196.0,10226.0,0.25,0.3,5351
11566,50,1,0,19261.0,640.0,-0.2208333333333333,0.9166666666666669,5351
11567,86,1,0,366.0,821.0,0.3333333333333333,0.3333333333333333,5350
11568,50,0,0,101.0,369.0,0.0,0.0,5348
11569,19,1,0,17.0,26.0,0.0,0.0,5348
11570,50,1,1,43.0,407.0,0.0,0.0,5346
11571,23,0,0,541.0,348.0,0.0,0.0,5342
11572,170,4,0,2720.0,651.0,0.0492424242424242,0.0757575757575757,5340
11573,71,2,1,65.0,102.0,0.4333333333333333,0.8333333333333334,5339
11574,71,1,0,291.0,370.0,0.0,0.0,5338
11575,53,0,0,372.0,144.0,0.0,0.0,5338
11576,226,1,1,3208.0,370.0,-0.0222222222222222,0.6111111111111112,5335
11577,278,0,0,1138.0,1209.0,0.3333333333333333,0.4666666666666666,5335
11578,72,2,0,245.0,514.0,0.1363636363636363,0.4545454545454545,5335
11579,30,0,0,21.0,64.0,0.5,0.6,5334
11580,176,0,0,1506.0,630.0,0.0227272727272727,0.0757575757575757,5334
11581,45,0,0,304.0,484.0,0.4333333333333333,0.8333333333333334,5334
11582,74,0,0,2968.0,967.0,0.0,0.5,3511
11583,54,0,0,424.0,228.0,0.0,0.0,4040
11584,78,1,0,1357.0,702.0,0.2142857142857142,0.5,5334
11585,161,1,0,4748.0,2282.0,-0.0729166666666666,0.1354166666666666,4835
11586,224,1,0,610.0,3063.0,0.3385416666666666,0.5927083333333333,5334
11587,23,0,0,103.0,71.0,-0.2,0.6,5334
11588,37,1,0,158.0,1823.0,0.5,0.5,1910
11589,36,0,0,390.0,227.0,0.0,0.0,5333
11590,34,11,0,3114.0,2089.0,0.0,0.0,1970
11591,52,22,0,40.0,210.0,0.4333333333333333,0.8333333333333334,5331
11592,45,76,11,302.0,225.0,0.0,0.0,2304
11593,137,44,4,8685.0,8814.0,0.0481481481481481,0.137037037037037,2632
11594,38,1,1,203.0,180.0,0.8,1.0,5330
11595,86,0,0,1177.0,890.0,-0.5,0.95,5329
11596,36,0,0,327.0,573.0,0.0,0.0,5326
11597,95,1,0,7805.0,1011.0,0.2787878787878788,0.4181818181818181,5326
11598,96,0,0,264.0,265.0,0.45,0.7,5325
11599,121,2,1,1286.0,1260.0,0.0,0.0,5325
11600,61,2,0,77.0,205.0,0.05,0.5,2786
11601,80,7,1,118.0,126.0,0.16875,0.475,5324
11602,95,5,1,3.0,12.0,0.0,0.0,3706
11603,118,1,0,121.0,268.0,0.1999999999999999,0.2,1490
11604,80,6,2,270.0,265.0,0.0,0.0,4451
11605,102,5,0,2022.0,824.0,0.4333333333333333,0.8333333333333334,5324
11606,98,2,0,469.0,559.0,0.3125,0.25,5322
11607,33,0,0,77.0,448.0,0.7,0.6000000000000001,5320
11608,103,0,0,5287.0,5788.0,0.0799999999999999,0.3099999999999999,5319
11609,160,0,0,62.0,140.0,0.4333333333333333,0.8333333333333334,5316
11610,181,33,5,249.0,314.0,0.3944444444444444,0.548611111111111,5315
11611,107,0,0,153.0,1310.0,0.3333333333333333,0.2,5311
11612,109,0,0,100.0,302.0,-0.0208333333333333,0.4375,5311
11613,42,0,0,314.0,1146.0,0.0,0.0,5311
11614,20,0,0,5.0,94.0,0.0,0.0,5310
11615,97,1,0,367.0,315.0,0.0333333333333333,0.3999999999999999,5310
11616,32,9,0,942.0,475.0,0.0,0.0,5305
11617,46,1,0,1598.0,1030.0,-0.2,0.6,5303
11618,73,3,0,1741.0,1879.0,0.0,0.0,5303
11619,61,1,0,43.0,15.0,-0.0212121212121212,0.7181818181818183,5086
11620,137,7,0,735.0,449.0,-0.1212121212121212,0.4848484848484848,5301
11621,62,1,0,4564.0,3973.0,0.2,0.2,5299
11622,56,2,0,179.0,356.0,0.0,0.0,5299
11623,17,0,0,457.0,670.0,0.0,0.0,5088
11624,21,875,161,1312.0,2885.0,0.0,0.0,5023
11625,49,329,67,98.0,1064.0,0.0,0.0,5299
11626,63,3,1,360.0,451.0,0.5,0.5,5298
11627,74,0,0,1254.0,532.0,0.0,0.0,5296
11628,91,4,0,451.0,448.0,0.04375,0.425,5295
11629,279,6,0,385.0,351.0,-0.1225,0.7875000000000001,5295
11630,49,0,0,323.0,477.0,-0.5,1.0,5292
11631,38,1,0,1064.0,863.0,0.0,0.0,2701
11632,72,3,0,416.0,1749.0,0.0625,0.5,2441
11633,89,0,0,195.0,196.0,0.0,0.0,5292
11634,44,2,0,1188.0,1787.0,0.0,0.0,4662
11635,210,1,0,280.0,194.0,0.2787037037037037,0.6972222222222223,5291
11636,163,2,0,7909.0,2779.0,0.2888888888888889,0.5555555555555556,5290
11637,94,2,0,20.0,47.0,0.1888888888888888,0.2555555555555556,5286
11638,77,1,0,1255.0,5002.0,0.0,0.0,5285
11639,44,6,3,992.0,688.0,0.1,0.3,5283
11640,133,12,1,16.0,11.0,0.0,0.0,5282
11641,52,0,2,8.0,27.0,0.0,0.0,5278
11642,50,2,0,20491.0,1360.0,0.0,0.0,5278
11643,29,1,0,48.0,131.0,0.0,0.0,5275
11644,33,1,0,121.0,209.0,0.0,0.0,5274
11645,96,14,1,218.0,787.0,-0.375,0.675,5273
11646,65,1921,328,19.0,166.0,0.4333333333333333,0.8333333333333334,5272
11647,45,0,0,4374.0,1675.0,0.0,0.0,5271
11648,57,0,0,21.0,49.0,0.0,0.0,3009
11649,80,0,0,177.0,251.0,0.4333333333333333,0.8333333333333334,5270
11650,104,0,0,335.0,843.0,0.4928571428571428,0.5678571428571428,5270
11651,84,1,0,1121.0,894.0,0.3121212121212121,0.5181818181818182,3556
11652,36,13,2,62.0,376.0,0.0,0.0,5270
11653,98,1,0,956.0,360.0,0.0,0.0,5001
11654,71,3,0,5632.0,879.0,0.0,0.5,5267
11655,141,4,1,174.0,555.0,-0.15625,1.0,5266
11656,37,2,0,83537.0,19.0,0.0,0.0,5266
11657,15,1,0,186.0,197.0,0.0,0.0,5266
11658,164,2,0,24.0,41.0,0.4333333333333333,0.8333333333333334,5265
11659,38,1,0,587.0,1822.0,0.2,0.2,4994
11660,79,0,0,4037.0,819.0,0.3571428571428571,0.55,5265
11661,37,0,0,2150.0,550.0,0.0,0.0,5265
11662,201,0,0,463.0,516.0,0.4333333333333333,0.8333333333333334,1465
11663,130,0,0,6.0,29.0,0.0,0.0,5264
11664,59,0,0,514.0,423.0,0.0,0.0,5262
11665,57,0,0,877.0,1185.0,0.0,0.625,5260
11666,45,0,0,998.0,351.0,-0.5,1.0,5257
11667,74,0,0,88.0,102.0,0.15,0.05,5256
11668,46,1,1,2154.0,2361.0,0.0,0.0,1507
11669,23,0,0,3163.0,3119.0,0.0,0.0,5253
11670,63,1,1,336.0,1047.0,-0.5,1.0,5252
11671,71,11,0,169.0,190.0,-0.3,0.3999999999999999,5247
11672,75,0,0,248.0,626.0,0.0,0.0,5246
11673,30,0,0,1684.0,1889.0,-0.0777777777777777,0.1444444444444444,5246
11674,257,26,5,10.0,208.0,0.2693290043290043,0.4462554112554112,5246
11675,67,0,0,14006.0,4114.0,0.0,0.0,5242
11676,87,0,0,192.0,619.0,0.0,0.0,5241
11677,146,3,0,64.0,87.0,0.4333333333333333,0.8333333333333334,5239
11678,215,1,0,143.0,90.0,0.0999999999999999,0.1666666666666666,5238
11679,151,59,2,517.0,663.0,0.7,0.6000000000000001,5238
11680,33,4,0,14.0,78.0,0.0,0.0,5234
11681,27,0,0,4072.0,1283.0,0.0,0.0,5233
11682,65,15,4,1187.0,1402.0,0.0,0.0,5232
11683,35,3,0,7843.0,1191.0,0.0,0.0,3726
11684,37,1,1,132.0,163.0,0.0,0.0,5232
11685,216,0,0,877.0,230.0,0.1666666666666666,0.3499999999999999,4436
11686,41,0,0,1454.0,800.0,0.0,0.0,5231
11687,29,3,0,28.0,202.0,0.0,0.0,5229
11688,66,84,14,5.0,57.0,0.0,0.0,2919
11689,95,113,12,458.0,458.0,0.0,0.0,5229
11690,55,9,4,687.0,541.0,0.0,0.0,3209
11691,143,2,1,1402.0,631.0,0.3111111111111111,0.6944444444444445,3518
11692,40,2,1,325.0,632.0,-0.6,0.8,5227
11693,133,0,0,7.0,61.0,0.0,0.0,3295
11694,222,0,0,792.0,3782.0,-0.0208333333333333,0.4375,5224
11695,44,0,0,1036.0,1088.0,0.0,0.0,5223
11696,24,0,0,417.0,138.0,0.0,0.0,5222
11697,56,0,0,10777.0,10039.0,0.3181818181818182,0.4772727272727273,5220
11698,71,11,0,5.0,169.0,0.8,1.0,5220
11699,56,0,0,0.0,77.0,-0.1555555555555555,0.2888888888888889,5218
11700,112,0,0,1646.0,870.0,0.0,0.0,5217
11701,110,0,0,366.0,367.0,0.3,0.45,3048
11702,73,0,1,256.0,471.0,-0.1,0.3,2876
11703,34,0,0,7.0,107.0,0.4333333333333333,0.8333333333333334,5216
11704,35,0,0,2019.0,2180.0,0.6000000000000001,0.9,5214
11705,27,0,0,20.0,127.0,0.0,0.0,5212
11706,101,63,6,3184.0,1715.0,0.2611111111111111,0.3222222222222222,5212
11707,25,1,0,1996.0,1226.0,0.0,0.0,5211
11708,146,8,0,1139.0,1967.0,0.4333333333333333,0.8333333333333334,5210
11709,138,0,0,11266.0,9538.0,0.7,0.6000000000000001,5209
11710,78,0,0,119.0,795.0,0.1,0.2,5209
11711,120,1,0,527.0,2227.0,0.3,0.35,5209
11712,144,4,3,132.0,177.0,0.3952380952380952,0.4452380952380952,5208
11713,68,3,0,46.0,118.0,0.0,0.0,5208
11714,63,0,0,363.0,795.0,-0.4375,0.7625,4901
11715,38,0,0,21159.0,17778.0,-0.0625,0.8,5207
11716,46,0,0,740.0,656.0,0.0,0.0,5206
11717,50,6,2,339.0,437.0,0.0,0.5,5205
11718,94,1,0,846.0,1297.0,-0.0833333333333333,0.0833333333333333,5204
11719,168,0,1,2481.0,847.0,-0.0138888888888888,0.425,5203
11720,26,0,0,517.0,1703.0,0.85,1.0,5202
11721,31,0,0,25.0,110.0,0.0,0.0,5199
11722,15,11,3,544.0,257.0,0.0,0.0,5194
11723,155,0,0,243.0,228.0,0.4333333333333333,0.8333333333333334,5193
11724,56,1,2,2890.0,2771.0,0.3333333333333333,0.3333333333333333,5192
11725,69,0,0,428.0,431.0,0.4333333333333333,0.8333333333333334,5189
11726,71,0,0,961.0,592.0,0.2166666666666666,0.4166666666666667,5187
11727,127,1,0,203.0,218.0,0.375,0.6142857142857143,5186
11728,180,2,0,2009.0,2393.0,0.2,0.4916666666666666,5185
11729,50,2,0,1452.0,785.0,0.0,0.0,5182
11730,105,0,0,445.0,552.0,0.2464285714285714,0.2839285714285714,5060
11731,138,0,0,444.0,843.0,-0.0069444444444444,0.1458333333333333,5182
11732,194,0,0,31.0,242.0,0.4333333333333333,0.8333333333333334,5180
11733,44,10,0,100.0,35.0,0.0,0.0,5177
11734,19,0,0,39.0,165.0,0.0,0.0,5174
11735,44,0,0,471.0,154.0,0.35,0.3,5172
11736,32,0,0,372.0,1125.0,0.0,0.0,5169
11737,56,1,0,11.0,188.0,0.0,0.0,5169
11738,123,0,0,2490.0,1132.0,-0.0238095238095238,0.0476190476190476,5168
11739,227,1,0,225.0,219.0,0.1072727272727273,0.630909090909091,5167
11740,153,0,0,253.0,318.0,0.0,0.0,3762
11741,79,0,0,1421.0,452.0,0.7,0.2,5166
11742,35,3,0,303.0,355.0,0.0,0.0,5165
11743,62,0,0,2049.0,2546.0,0.25,0.25,5163
11744,111,2,0,75.0,92.0,0.1694444444444444,0.4361111111111111,5163
11745,51,0,0,41.0,179.0,0.0,0.0,5160
11746,60,25,2,5219.0,1262.0,-0.15,0.3,5160
11747,69,0,0,845.0,908.0,0.1166666666666666,0.2666666666666666,5159
11748,116,5,0,2329.0,5001.0,0.0,0.0,5157
11749,213,0,0,1526.0,1184.0,0.0513888888888888,0.1888888888888888,5156
11750,48,1,0,20.0,170.0,-0.2,0.6,5155
11751,28,3,1,1564.0,459.0,0.0,0.0,5154
11752,80,0,0,253.0,1186.0,0.5,1.0,5154
11753,47,20,7,2739.0,917.0,0.152587890625,0.075,5153
11754,22,1,0,543.0,405.0,0.0,0.0,5151
11755,40,0,0,1287.0,942.0,0.0,0.0,5150
11756,51,1,0,544.0,636.0,0.25,0.3333333333333333,5146
11757,114,1,0,110.0,139.0,-0.0208333333333333,0.4375,5145
11758,151,0,0,621.0,405.0,0.3285714285714285,0.5452380952380952,3496
11759,94,1,0,27.0,200.0,-0.2083333333333332,0.5222222222222223,5145
11760,56,0,0,1130.0,658.0,0.0,0.0,3262
11761,71,0,0,60540.0,585.0,0.0,0.0,5145
11762,34,0,0,1088.0,574.0,0.0,0.0,5144
11763,69,0,0,31914.0,64.0,0.0,0.0,5141
11764,268,0,0,399.0,832.0,0.1029137529137529,0.4708770396270396,5140
11765,24,0,0,5.0,24.0,0.0,0.0,4088
11766,147,0,0,7422.0,3047.0,0.0722222222222222,0.7055555555555556,5140
11767,72,5,1,305.0,121.0,0.0,0.0,1885
11768,52,97,15,91.0,117.0,0.4333333333333333,0.8333333333333334,5140
11769,26,1,0,8104.0,692.0,0.0,0.0,5140
11770,113,2,2,297.0,352.0,0.2166666666666666,0.4166666666666667,5139
11771,217,0,0,4605.0,2434.0,0.1083333333333333,0.1333333333333333,5139
11772,161,0,0,46.0,158.0,0.4333333333333333,0.8333333333333334,5137
11773,148,17,0,399.0,326.0,-0.1666666666666666,0.05,5137
11774,54,0,0,431.0,1101.0,0.3571428571428571,0.5714285714285714,5136
11775,33,0,0,40.0,40.0,0.0,0.0,5133
11776,103,0,0,94.0,156.0,0.2708333333333333,0.4166666666666667,5132
11777,17,0,0,2502.0,3413.0,0.0,0.0,5130
11778,113,1,0,153.0,1144.0,-0.0833333333333333,0.2166666666666666,4184
11779,280,3,0,441.0,301.0,0.139614898989899,0.1863636363636363,5129
11780,102,10,1,1146.0,192.0,0.7,0.6000000000000001,5029
11781,195,1,0,529.0,488.0,-0.0138888888888888,0.425,5129
11782,34,0,0,5625.0,387.0,0.0,0.0,5129
11783,35,2,0,10002.0,4694.0,-0.125,0.3,5129
11784,107,2,0,93.0,233.0,0.25,0.3333333333333333,5125
11785,124,0,0,73.0,110.0,0.0,0.0,5123
11786,50,0,0,229.0,412.0,0.1,0.3,5121
11787,169,1,0,769.0,1207.0,0.4333333333333333,0.8333333333333334,5114
11788,43,1,0,1322.0,1212.0,0.25,0.3,5112
11789,32,0,0,254.0,417.0,0.5,0.5,4406
11790,108,15,0,174.0,166.0,-0.0208333333333333,0.4375,5112
11791,102,2,0,334.0,225.0,0.4,0.9,5111
11792,34,1,0,999.0,690.0,0.0,0.0,5110
11793,62,10,1,926.0,1759.0,0.0,0.0,5109
11794,25,7,1,466.0,257.0,0.0,0.125,5109
11795,62,0,0,431.0,302.0,0.375,0.425,5107
11796,71,0,0,147.0,195.0,0.2857142857142857,0.5357142857142857,5105
11797,32,0,0,6146.0,5912.0,0.2708333333333333,0.4166666666666667,5102
11798,105,0,0,307.0,181.0,0.0,0.0,5102
11799,116,15,3,402.0,1784.0,0.4928571428571428,0.5678571428571428,5097
11800,14,4,0,3473.0,824.0,0.0,0.0,5094
11801,71,0,0,102.0,352.0,0.05,0.1,5092
11802,25,3,2,798.0,3963.0,0.0,0.0,5090
11803,129,1,0,154.0,136.0,0.0503246753246753,0.3120941558441558,5089
11804,95,33,2,769.0,823.0,-0.0833333333333333,0.2666666666666666,5089
11805,76,1,2,670.0,609.0,0.2111111111111111,0.2111111111111111,5088
11806,37,1,0,137.0,84.0,0.0,0.0,5087
11807,92,0,0,455.0,356.0,0.0,0.0,5087
11808,75,1,0,290.0,367.0,0.125,0.1666666666666666,5086
11809,49,0,0,464.0,100.0,0.25,0.8500000000000001,5084
11810,112,1,0,7.0,98.0,0.0,0.4,5084
11811,82,1,2,1372.0,2169.0,0.475,0.45,5084
11812,58,1,0,3.0,54.0,0.0,0.0,5081
11813,37,0,0,2611.0,688.0,0.0,0.0,5079
11814,60,0,0,1032.0,949.0,0.0,0.0,5079
11815,165,0,0,986.0,1111.0,0.0,0.0,5078
11816,99,2,0,6488.0,2877.0,-0.3571428571428571,0.7535714285714286,5078
11817,32,0,0,401.0,160.0,-0.2,0.6,5041
11818,32,2,1,31.0,144.0,0.2,0.3,5077
11819,175,0,0,4182.0,4933.0,0.0271885521885521,0.206060606060606,5074
11820,32,0,0,73.0,90.0,0.0,0.0,5072
11821,80,2,0,1.0,18.0,0.0,0.0,5072
11822,17,0,0,1.0,13.0,0.0,0.0,4944
11823,22,2,0,1054.0,885.0,0.0,0.0,5070
11824,26,1,0,96.0,89.0,0.0,0.0,5068
11825,20,3,0,1629.0,1432.0,0.85,1.0,5067
11826,183,0,0,688.0,421.0,0.0833333333333333,0.2749999999999999,5066
11827,163,0,0,107.0,338.0,0.2035714285714285,0.276984126984127,3508
11828,137,0,0,256.0,4328.0,0.0,0.0,4656
11829,60,0,0,446.0,723.0,0.1666666666666666,0.1666666666666666,5066
11830,41,0,0,57.0,8.0,0.0,0.0,5065
11831,140,0,0,330.0,129.0,0.31,0.76,5063
11832,52,3,0,1263.0,1529.0,0.0,0.0,5063
11833,102,1,0,918.0,897.0,-0.25,0.45,5062
11834,26,0,0,405.0,628.0,0.0,0.0,5062
11835,21,0,0,1086.0,4992.0,0.4333333333333333,0.8333333333333334,5060
11836,28,0,0,1615.0,82.0,0.0,0.0,5060
11837,119,0,0,2390.0,1289.0,0.0,0.0,5058
11838,125,0,0,507.0,1727.0,0.25,0.3333333333333333,5057
11839,141,6,1,48.0,11.0,0.4111111111111111,0.7777777777777778,5055
11840,38,0,0,572.0,487.0,-0.1,0.3,5054
11841,26,0,0,29.0,80.0,0.0,0.0,5054
11842,107,2,0,53.0,1665.0,-0.0833333333333333,0.2166666666666666,3736
11843,43,0,0,2329.0,2419.0,0.0,0.0,5053
11844,67,0,0,82.0,688.0,0.0681818181818181,0.2772727272727273,2607
11845,66,6,0,7.0,21.0,-0.128125,0.0625,5052
11846,37,0,1,38171.0,34862.0,0.85,1.0,5051
11847,40,0,0,169.0,212.0,0.4333333333333333,0.8333333333333334,5049
11848,33,0,0,1194.0,1002.0,0.0,0.0,5048
11849,104,0,0,129.0,300.0,0.4928571428571428,0.5678571428571428,5046
11850,48,0,0,644.0,585.0,0.4333333333333333,0.8333333333333334,5046
11851,25,2,0,748.0,535.0,0.0,0.0,5044
11852,17,2,1,453.0,233.0,0.0,0.0,5043
11853,206,2,0,2584.0,1779.0,0.4333333333333333,0.8333333333333334,5040
11854,86,0,0,194.0,3022.0,-0.1458333333333333,0.2708333333333333,5038
11855,30,1,0,187.0,471.0,0.3125,0.3,4925
11856,67,0,0,67.0,103.0,0.0,0.0,5038
11857,60,1,0,171.0,611.0,-0.7142857142857143,0.8571428571428571,5037
11858,37,2,0,365.0,66.0,0.0,0.0,5036
11859,46,0,0,370.0,392.0,0.0,0.0,5028
11860,201,1,0,22.0,894.0,0.1032756132756132,0.38007215007215,5027
11861,181,1,1,301.0,2530.0,0.4333333333333333,0.8333333333333334,5025
11862,218,11,1,5786.0,2927.0,0.4333333333333333,0.8333333333333334,2130
11863,99,18,5,1096.0,1331.0,0.1,0.1,5025
11864,43,11,6,325.0,134.0,0.0,0.0,1778
11865,198,13,5,555.0,630.0,0.0,0.0,3915
11866,31,1,0,1333.0,452.0,0.0,0.0,5024
11867,118,0,0,800.0,2018.0,0.2249999999999999,0.1,5024
11868,18,2,0,154.0,155.0,0.0,0.0,5023
11869,84,0,0,591.0,468.0,0.0,0.0,5020
11870,69,4,0,190.0,636.0,0.0,0.0,5018
11871,114,3,0,3825.0,486.0,0.05,0.2625,4579
11872,159,0,0,473.0,229.0,0.0136363636363636,0.1104545454545454,2977
11873,128,0,0,510.0,204.0,0.1305555555555555,0.5694444444444445,5016
11874,55,0,0,1598.0,804.0,-0.0714285714285714,0.2142857142857142,4194
11875,147,0,0,191.0,164.0,0.25,0.55,1847
11876,56,1,0,150.0,95.0,0.0,0.0,5013
11877,92,2,0,322.0,356.0,0.25,0.25,5012
11878,17,0,0,1017.0,768.0,0.0,0.0,5012
11879,40,1,0,151.0,862.0,-0.05,0.4499999999999999,5011
11880,125,7,0,4.0,12.0,0.2249999999999999,0.2,5011
11881,30,0,0,2557.0,2768.0,0.1,0.15,5011
11882,107,3,1,3449.0,319.0,-0.0104166666666666,0.21875,5009
11883,68,0,0,7.0,16.0,0.0,0.0,5009
11884,32,0,0,76.0,325.0,0.0,0.0,5009
11885,52,6,1,1134.0,201.0,0.0,0.0,5008
11886,92,1,0,3166.0,686.0,0.0321428571428571,0.1035714285714285,5006
11887,157,0,0,165.0,184.0,0.4333333333333333,0.8333333333333334,5006
11888,28,0,0,26.0,92.0,0.4333333333333333,0.8333333333333334,4924
11889,74,75,9,339.0,351.0,-0.2,0.6,5006
11890,105,1,0,271.0,261.0,0.25,0.225,5005
